star,comment,lable
4,神学是一座终极殿堂，而科学的探索永无止境。,1
4,泪点与槽点齐飞，硬科幻下仍最终妥协成为以亲情爱情和救赎为母题的情感大戏。技术层面让地心过家家，又要收一堆奖。达蒙...无力吐槽。马修依然奥斯卡脸，怪不得有个同事从头哭到尾。致敬很幻灭，回去好好再看看2001吧。,1
5,电影就是电影，科学知识是其次，没必要较真，更多的是人性地探讨。人类到最后是自己拯救自己还是毁了自己？5分，不为别的，只为本片勾起了我童年无穷的记忆，仰望着星空，脑子里《十万个为什么》，《宇宙未解之谜》，《众多未解之谜》。。。,1
5,怎一个炫酷了得 反正是看得我目瞪口呆 配乐神了 配乐应该是最大的亮点,1
5,看起来是科幻，实际上是亲情，这么一想，就不去挑bug了。多维世界是在一个书架后展开的，喜欢这个设定。男主角从多维世界能看到昔日的自己，所以后身对于前身，就是神。,1
3,好莱坞商业片百年受用的主题，弘扬爱的力量和傲娇的美国精神贯穿始终，以过于情理之中的亲情作为主轴，用各种牛逼的物理学理论和现象包装修饰，诺兰的重点不是科幻而是讲理和论述，被无敌铁粉过于神化和吹捧，ost挺不错，在疲乏中感受震撼，不过看完后还是对宇宙和时间这两大佬充满了无限的敬畏。,0
5,如果说星际穿越是一分，那流浪地球就是负分,1
4,硬核科幻外表下依旧探讨的是人类内心深处的情感话题，较多的科学理论描述并未让人感觉枯燥，诺兰仍然在用最通俗的好莱坞叙事带你直观体验。视效音效极具震撼力，影片的成功配乐占三分之一功劳，几处情节让人落泪，年度最佳观影体验之一，几位演员表现的都很不错~,1
5,诺兰从concept为主走向了一个更深更有感染力的地方，让我非常惊喜非常感动，却丝毫没有失去其层层叠叠概念的吸引力，很棒的观影感受！！！,1
4,是蛮不错的。但是想到之前豆瓣上有人总结的诺兰电影两大主题（“穿越万水千山来看你”和“爸爸再爱我一次”），就完全无法进入父女情深设定了，哈哈哈哈~,1
5,"我无法用三言两语去概括这部影片的内容和它带给我的触动。
这不单单只是人类 人性 世界，这是一整个宇宙，它的神秘力量我们现在都无法真正直视。虫洞到底是如何，它的力量到底是如何。
它带给我太多的触动，但我记得最清的还是爱，是情感，是cooper才在飞船里度过短短几年却收到子女23年之内的视频，他泣不成声的样子。是cooper在五维空间里见到了自己年近百岁的女儿都时候。
我想这并不是一部我一遍就能看懂的影片。",1
4,如果在情感上再克制点，少一点点的煽情就更好了。因为爱，人类才会拥有一种与自身的脆弱所不相称的勇气，或者骄傲地成功，或者光荣地失败。可对宇宙法则来说，爱毫无意义。它是伟大的人类价值，但仅此而已。,1
4,老人不图儿女为家做多大贡献呀，一辈子不容易就图个团团圆圆。皮克斯替蔡国庆唱了回春晚。,1
5,广州试片会。主持人在现场透露：Coco原本涉及到亡灵题材，是不能引进的。但是在过审时，当场看哭了所有广电审查人员，so破例让过了。。。,1
5,供奉的遗像是牵引家人回家的通道，驻留的记忆是保持亡灵存续的神力，热闹的音乐是唤醒思念启封的药引。我为你写了首歌，穿越浩瀚的岁月烟尘，捱过冰冷的孤独冬季，横跨漫长的天人之路，在你老去的时候，唱给你听。这瑰丽的灯火万家，摇曳的烛光千盏，不如你梳着麻花辫坐在床头时，眼里闪烁的星光璀璨。,1
4,亲情催泪弹。所以，动画会不会好看，除了技术，更重要的还是如何讲好故事，把感情放进去，借作品把情感传递开，包括这部以及头脑特工队等很多能成功，皆是如此。不过，有些人似乎总是搞不懂这件事。,1
5,邻座的女孩哭倒在我怀里啊电影多么美妙！,1
4,1、对不起，梦想和亲情永远不该对立。男孩最后怎么就能主动放弃了呢？2、我爱这个死亡和分离的故事，感谢皮克斯，将墨西哥的亡灵节变成了温馨的生之欢喜。3、依然催泪，但你流泪了，不代表这就是一个好故事。泪水不该廉价。,1
5,我们是人类的一分子，而人类是充满激情的。医学、法律、商业、科技，这些都是崇高的追求，足以支撑人的一生。但音乐、诗歌、梦想、情感，这些才是我们活着的意义。,1
3,漫天好评太夸张了吧。。。Pixar的叙事与价值观内核真是愈发俗套保守了，这还真是个全世界都要回归家庭本位的年代咩。。。,0
5,11月1日亡灵节当天，墨西哥城的影院里，隔壁座儿的小男孩画着鬼脸儿穿着骷髅服，老奶奶抱着万寿菊，举家一起看coco。生活与动画交叠而映，感慨又感动，炫目又泪目。这才叫文化输出，好羡慕，好嫉妒。（ps：盖尔加西亚~不枉爱了你十余年）（pps：开场前送了20分钟冰雪奇缘番外 ，以为走错片场）,1
5,第一次觉得死后世界通往人间的万寿菊之桥和七夕鹊桥是一样的原理，爱不分种类是共通的，相见是因为想念，存在是因为记忆的力量。而只有墨西哥人能有欢乐的能力把悼念先人的节日过得如此五彩斑斓。欢迎有女儿的爸爸来影院哭一哭。亡灵节海关大厅井井有条，效率极佳!拒绝寂静的死后世界，我们要喧嚣!,1
5,满分。毕竟我已经很久没有看个电影哭得像个小孩子了 似乎大家又要说起那句老话：电影是绝佳的造梦机器。那些回不去的家乡 没能守护的家人也只有在梦里相见。,1
4,散场时候一个人坐在位子上哭成一两百斤的狗子 电影里误会能解除 欺世盗名的会得到惩罚 家人会不论生死在另一个世界团聚 但那是电影了 电影有个好结局 但人生没有这样的好事情,1
3,精致平庸。对这种模式化的故事实在是倦怠了。看了这么多迪士尼的，永远都是在拍同一个事情。,0
3,香港鬼片用了不知道多少次的梗（以至于该角色一登场我便估中其身份），这一次被皮克斯用招牌风格重新包装，看得一群人哭崩长城，谢谢迪士尼。,0
4,这可能就是传说中的好故事吧，看似一切都在按照套路推进，但之后剧情随便翻几翻，就能赋予故事强大的情感力量。,1
5,"人有三次死亡。第一次是生物学的死亡；第二次是社会宣布你死亡；第三次是最后一个记得你的人离开这个世界。
想念上个月去世的外婆，想念老爸，想念所有离我而去的人们。
后悔没带纸，平复了半天情绪最后离开放映厅。。。",1
5,皮克斯保持原创的又一巅峰，回忆与遗忘的情感核心，在家庭、音乐、梦想、冒险的故事线下饱满溢出银幕，最后只能以泪洗面。2017年度Top3,1
5,不得不服皮克斯，一边和你探讨梦想、成功、家庭的意义；一边用各种充满想象力的情节、画面、音乐，让你叹为观止；这样的电影，怎能不爱。（家长指导：6岁以上推荐看，虽然有亡灵情节，但这可是一个关于爱的故事。）,1
5,不算皮克斯史上最佳，但在今年这个格外寒冷的冬天，它足够温暖。,1
5,生的对立面不是死亡，而是遗忘，亲情这个话题最是催人泪下,1
5,希望这些年你也回来看过我。,1
3,不到1/3处就猜出了整个故事，往后基本没任何出乎意料的惊喜，不能说有多差吧，毕竟是给小孩看的动画，笑点泪点都有了，不过对比皮克斯这个品牌，我还是不希望它在平庸的路子上继续走下去。,0
3,也就看个设定了 剧情和煽情点套路到令人发指 处处似曾相识 技术上无话可说 艺术上已经是典型的皮克斯式刻板,0
4,动画片告诉我们，养猫，不但能吸猫，死后还能当大boss。养狗，没卵用。,1
5,看着看着就哭了，哭了有至少三次。片头叙事的载体与手法很巧妙，时空流畅地穿梭于缤纷色彩中。配乐动听，Dolby带来演唱会般的体验。纯真美好的梦想无比激昂，安稳温暖的亲情格外芬芳。我们都会离开这个世界，可是，有了一片金色花瓣的祝福，我们不会孤单。想唱就唱，唱得响亮；想哭就哭，泪过启航,1
5,强推！又一次在电影院哭到无法自已。,1
5,比肩皮克斯8-9年前巅峰水准，小台灯常带来感动，但被感动哭的只有up的开头和coco的结尾。一流想象力塑造丰富宏大亡界观，被人遗忘是“终极死亡”，“活在记忆中”是生者逝者的唯一牵绊暖心动人，不过照此设定，在亡界存活最久的大多会是历史名人而非劳苦大众，难怪要钞票上印着城门上挂着...9/10,1
5,我给你我所有的祝福，没有任何条件。,1
4,可以说每一秒都是套路，但是还是哭得汪汪叫，羡慕可以这样坦然天真的谈论死亡的心境,1
4,        ”环球影迷大会”上，答应影迷去看这部高受赞誉的动画片。虽没有想象的那么催泪、惊艳，但是创作者能根据墨西哥民族“亡灵节”的风俗，发展起来这样一部美好的作品，确实不错。好莱坞的大片即广采各国各民族文化特色，又结合娱乐通俗大片电影的精巧技能，难怪老少咸宜，风靡全球！,1
5,造另类世界一直是皮克斯的最强项，而至少从视觉上说，这里的死域是我最喜欢的皮克斯世界了，亡灵节的烛光和狂欢氛围居功至伟。剧本还是一贯的纯熟，半道一个转折就脉络全通，真要说瑕疵也就是故事说得太圆磨平了棱角，就比如那个二重死亡设定本是极惊艳的创意点，到全局看还是为了造角色危机，,1
5,COCO每次出场，即使那么安静地坐在椅子上，都会让我忍不住想哭。我只是想到了我奶奶，想到小时候她就那么慈祥地坐在一旁看我........,1
5,皮克斯又预定奥斯卡了，拍这么好看简直是犯罪。美国有没有商务部什么的，查查反垄断。,1
5,9分电影，比头脑特工队好，比肩瓦力，故事欢乐流畅，没有刻意煽情。亡灵的故事，画面却是暖色调，家庭亲情加适当的励志，适合各年龄段。此片质量在国内应该会大卖。,1
